Main Author ID,Author Name,H-Index,I-Index,Two-Year Mean Citedness,Institution,Country Code,Publication Year,Co-Author ID,Co-Author Display Name,Co-Author Counts,Sum Max Cited By Percentile Year,Avg Max Cited By Percentile Year
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2003,A5079218238,Ryan A. Mehl,1,99.3,99.3
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2003,A5051043510,Brian A. Smith,1,98.8,98.8
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2003,A5052720916,Ansgar Brock,1,99.3,99.3
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2003,A5030497987,David M. Horn,1,99.3,99.3
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2004,A5066008654,Ning Wu,2,197.9,98.95
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2004,A5016539643,Glen Spraggon,1,98,98
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2004,A5057504679,Lei Wang,1,98,98
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2004,A5051043510,Peter G. Schultz,1,98,98
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2004,A5041350456,Ansgar Brock,1,98,98
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2006,A5041350456,Lei Wang,1,99.8,99.8
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2006,A5066008654,Jianming Xie,1,99.8,99.8
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2010,A5013640001,Lei Wang,1,97.8,97.8
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2011,A5075720029,Steven P. Briggs,2,198.3,99.15
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2011,A5063689808,Jeffrey K. Takimoto,1,99.8,99.8
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2011,A5039017104,Zheng Xiang,1,98.5,98.5
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2011,A5035293995,Matthew D. Schultz,1,99.8,99.8
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2011,A5069137038,Lei Wang,1,99.8,99.8
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2011,A5045736392,Jianfeng Xu,1,98.5,98.5
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2011,A5088429228,Joseph R. Ecker,1,99.8,99.8
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2011,A5012296563,David Johnson,1,99.8,99.8
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2011,A5013640001,Joseph P. Noel,1,99.8,99.8
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2011,A5076059580,Robert J. Schmitz,1,99.8,99.8
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2011,A5034278259,Nikki Dellas,1,99.8,99.8
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2012,A5015372011,Steven P. Briggs,1,98.4,98.4
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2012,A5080700646,Zheng Xiang,1,98.4,98.4
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2012,A5069137038,Xingyu She,1,98.4,98.4
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2012,A5031204429,Andrew Dillin,1,98.4,98.4
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2012,A5003241671,Lei Wang,1,98.4,98.4
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2012,A5012296563,Irene Coin,1,98.4,98.4
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2012,A5063689808,Zhouxin Shen,1,98.4,98.4
A5015623537,Lei Wang,42,60,2.545454545,Institute of Zoology,CN,2019,A5032258958,Lei Wang,1,86,86
A5037066034,Kenji Ikehara,15,19,0.083333333,International Institute for Advanced Studies,JP,2002,A5033285770,Akiko Hirose,1,96.8,96.8
A5037066034,Kenji Ikehara,15,19,0.083333333,International Institute for Advanced Studies,JP,2002,A5081819661,Yoko Omori,1,96.8,96.8
A5037066034,Kenji Ikehara,15,19,0.083333333,International Institute for Advanced Studies,JP,2002,A5050468448,Kenji Ikehara,1,96.8,96.8
A5037066034,Kenji Ikehara,15,19,0.083333333,International Institute for Advanced Studies,JP,2007,A5075581658,Yuka Niihara,1,86.6,86.6
A5037066034,Kenji Ikehara,15,19,0.083333333,International Institute for Advanced Studies,JP,2008,A5028206707,Aki Sakurai,1,79.7,79.7
A5037066034,Kenji Ikehara,15,19,0.083333333,International Institute for Advanced Studies,JP,2008,A5043692448,Koichi Ito,1,79.7,79.7
A5037066034,Kenji Ikehara,15,19,0.083333333,International Institute for Advanced Studies,JP,2008,A5085225502,Oanh Thi Phuong Kim,1,79.7,79.7
A5037066034,Kenji Ikehara,15,19,0.083333333,International Institute for Advanced Studies,JP,2008,A5055094526,Kazuki Saito,1,79.7,79.7
A5037066034,Kenji Ikehara,15,19,0.083333333,International Institute for Advanced Studies,JP,2008,A5014674254,Terue Harumoto,1,79.7,79.7
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2002,A5019391065,Isabel M. Miranda,1,76.8,76.8
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2002,A5076271698,Mick F. Tuite,1,76.8,76.8
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2002,A5054929878,Gabriela Moura,1,76.8,76.8
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2002,A5069855545,Manuel A. S. Santos,1,76.8,76.8
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2003,A5035571342,Steven E. Massey,1,97.9,97.9
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2003,A5059119887,Pedro Beltrão,1,97.9,97.9
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2003,A5019391065,Mick F. Tuite,1,97.9,97.9
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2003,A5085685489,Gabriela Moura,1,97.9,97.9
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2003,A5050058340,Manuel A. S. Santos,1,97.9,97.9
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2003,A5069855545,Ricardo Wagner de Almeida,1,97.9,97.9
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2004,A5035571342,Isabel M. Miranda,1,98.4,98.4
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2004,A5019391065,Steven E. Massey,2,183.5,91.75
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2004,A5069855545,Raquel M. Silva,1,98.4,98.4
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2004,A5054929878,Mick F. Tuite,1,85.1,85.1
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2004,A5057086325,Gabriela Moura,1,85.1,85.1
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5072269652,A. C. M. M. Gomes,1,94.5,94.5
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5061650196,Denisa D. Mateus,1,94.9,94.9
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5019391065,Bruno Manadas,5,470.5,94.1
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5075525504,Raquel M. Silva,1,94.9,94.9
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5054929878,Michel Perrot,3,287.4,95.8
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5040524956,Laura Carreto,2,183.1,91.55
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5079044789,Maria Clara Vieira dos Santos,2,183.1,91.55
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5008541510,José Luís Oliveira,1,98,98
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5009768615,Joel P. Arrais,1,94.5,94.5
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5078529948,Alexandre Akoulitchev,1,97.7,97.7
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5065852620,Gabriela Moura,1,98,98
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5014998433,Miguel Pinheiro,2,192.5,96.25
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5031099677,Ana Catarina Gomes,1,94.5,94.5
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5043572862,Isabel M. Miranda,1,97.7,97.7
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5007641677,João A. Paredes,2,189.4,94.7
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5077357358,Hélian Boucherie,1,94.5,94.5
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5002308968,Adelaide Freitas,3,278,92.66666667
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5063065904,Frank C. P. Holstege,1,94.5,94.5
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5090545338,José Paulo Lousado,1,97.7,97.7
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5003380736,M. J. Groot Koerkamp,1,85.4,85.4
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5030871402,Rita Rocha,1,94.5,94.5
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5057086325,Tatiana Lima-Costa,3,277.9,92.63333333
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2007,A5068927075,Manuel A. S. Santos,1,94.5,94.5
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2008,A5019391065,José Paulo Lousado,1,77.6,77.6
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2008,A5040524956,Gabriela Moura,1,77.6,77.6
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2008,A5003380736,Manuel A. S. Santos,1,77.6,77.6
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2009,A5002308968,Denisa D. Mateus,1,93.5,93.5
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2009,A5058692205,Tatiana Lima-Costa,1,90.7,90.7
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2009,A5072269652,Raquel M. Silva,1,90.7,90.7
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2009,A5063065904,Michel Perrot,1,90.7,90.7
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2009,A5061650196,João A. Paredes,1,90.7,90.7
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2009,A5019391065,Gabriela Moura,3,278.8,92.93333333
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2009,A5039913238,Manuel A. S. Santos,1,90.7,90.7
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2009,A5009768615,Hélian Boucherie,1,90.7,90.7
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2009,A5031099677,Brian J. Goodfellow,2,185.3,92.65
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2009,A5057086325,Laura Carreto,1,90.7,90.7
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2009,A5014998433,Ana Catarina Gomes,1,90.7,90.7
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2011,A5002308968,Jörg C. Frommlet,2,193.4,96.7
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2011,A5040524956,José Luís Oliveira,1,95,95
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2011,A5008257091,Ana R. Bezerra,1,95,95
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2011,A5019391065,Ana Raquel Soares,2,193.4,96.7
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2011,A5090545338,Maria Clara Vieira dos Santos,1,95,95
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2011,A5033463814,Gabriela Moura,1,95,95
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2011,A5075525504,Manuel A. S. Santos,1,98.4,98.4
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2011,A5079044789,Miguel Pinheiro,1,95,95
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2011,A5014998433,Adelaide Freitas,1,98.4,98.4
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2011,A5015510317,Laura Carreto,1,95,95
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2013,A5089888794,Denisa D. Mateus,1,98.5,98.5
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2013,A5083930258,Yaiza Español,1,98.5,98.5
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2013,A5005918750,Duccio Cavalieri,1,98.5,98.5
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2013,A5077696689,Wanseon Lee,1,98.5,98.5
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2013,A5087834518,Johan Rung,1,98.5,98.5
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2013,A5056119983,Silvia Bozza,1,98.5,98.5
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2013,A5012163897,Tobias Weil,1,98.5,98.5
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2013,A5061650196,Mònica Bayés,1,84.7,84.7
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2013,A5056563866,Luigina Romani,1,84.7,84.7
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2013,A5037080237,Lisa Rizzetto,1,98.5,98.5
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2013,A5019391065,Gloria Giovannini,2,183.2,91.6
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2013,A5054899545,Misha Kapushesky,1,84.7,84.7
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2013,A5031099677,Lluı́s Ribas de Pouplana,1,84.7,84.7
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2013,A5033463814,Gabriela Moura,1,98.5,98.5
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2013,A5087721970,Manuel A. S. Santos,1,98.5,98.5
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2013,A5066760172,João A. Paredes,1,98.5,98.5
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2013,A5040711590,João Simões,1,98.5,98.5
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2013,A5079799822,Ana R. Bezerra,1,98.5,98.5
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2014,A5019391065,Manuel A. S. Santos,1,71.9,71.9
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2014,A5014998433,Gabriela Moura,1,71.9,71.9
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2021,A5018274248,Inês Correia,1,89.1,89.1
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2021,A5008475615,Ana Rita Guimarães,1,89.1,89.1
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2021,A5019391065,Inês Sousa,1,89.1,89.1
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2021,A5033463814,Gabriela Moura,1,89.1,89.1
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2021,A5085042356,Manuel A. S. Santos,1,89.1,89.1
A5007769448,Gabriela Moura,24,37,1.470588235,Institute for Biomedicine,IT,2021,A5007702509,Ana R. Bezerra,1,89.1,89.1
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1989,A5027781657,Syozo Osawa,1,91.4,91.4
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1989,A5078279990,Kimitsuna Watanabe,2,186.5,93.25
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1989,A5065130731,Thomas H. Jukes,2,186.5,93.25
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1989,A5038008834,Takeshi Ohama,2,186.5,93.25
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1990,A5023674395,Syozo Osawa,1,92.2,92.2
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1990,A5078279990,Kimitsuna Watanabe,3,277.9,92.63333333
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1990,A5065130731,Yoshiki Andachi,2,184.2,92.1
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1990,A5063626598,Thomas H. Jukes,1,92.2,92.2
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1990,A5072485777,Fumiaki Yamao,1,92.2,92.2
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1990,A5061952583,Reiji Tanaka,1,90.1,90.1
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1990,A5028074922,Takeshi Ohama,2,185.9,92.95
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1990,A5038008834,David W. Collins,4,370.1,92.525
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1991,A5066637302,Syozo Osawa,1,93.3,93.3
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1991,A5063626598,Yoshiki Andachi,1,93.3,93.3
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1991,A5038008834,Takeshi Ohama,1,93.3,93.3
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1992,A5045866467,Syozo Osawa,1,95.2,95.2
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1992,A5051690988,Ichirou Motoki,1,95.2,95.2
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1992,A5001653266,Yoshitaka Bessho,1,95.2,95.2
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1992,A5038008834,Takashi Yokogawa,2,189.8,94.9
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1992,A5069885464,Miki Mori,1,95.2,95.2
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1992,A5075543753,Takeshi Ohama,1,95.2,95.2
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1992,A5031451566,Shigeo Yoshinari,1,95.2,95.2
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1992,A5073442482,Takuya Ueda,1,94.6,94.6
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1992,A5010610734,Kazuya Nishikawa,1,95.2,95.2
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1992,A5083952135,Tsutomu Suzuki,1,95.2,95.2
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1993,A5033100431,Syozo Osawa,1,69.2,69.2
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1993,A5045866467,Kimitsuna Watanabe,1,69.2,69.2
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1993,A5051900623,Takashi Yokogawa,1,69.2,69.2
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1993,A5001653266,Miki Mori,1,69.2,69.2
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1993,A5065130731,Takashi Nakase,1,69.2,69.2
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1993,A5038008834,Takeshi Ohama,1,69.2,69.2
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1993,A5031451566,Takuya Ueda,1,69.2,69.2
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1993,A5083952135,Kazuya Nishikawa,1,69.2,69.2
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1993,A5075543753,Tsutomu Suzuki,1,69.2,69.2
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1994,A5035878254,Inhee Choi,1,87.5,87.5
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1994,A5066768204,Takeshi Ohama,1,87.5,87.5
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1994,A5057018303,Alan M. Diamond,1,87.5,87.5
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1994,A5000958643,Dolph L. Hatfield,1,87.5,87.5
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1995,A5052470043,Syozo Osawa,1,94.6,94.6
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1995,A5073442482,Yoshitaka Bessho,1,94.6,94.6
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1995,A5090421586,Takeshi Ohama,1,94.6,94.6
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1995,A5009454781,Atsushi Kojima,1,94.6,94.6
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1995,A5038008834,Hiroshi Hori,1,94.6,94.6
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1996,A5070375754,Yoshimi Kawatsu,1,94.6,94.6
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1996,A5075807294,Syozo Osawa,1,94.6,94.6
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1996,A5061185591,Yasuko Hayashi-Ishimaru,1,94.6,94.6
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1996,A5038008834,Takeshi Ohama,1,94.6,94.6
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1997,A5052470043,Yasuko Hayashi-Ishimaru,2,147.8,73.9
A5074387857,Takeshi Ohama,31,59,2,Kochi University of Technology,JP,1997,A5080691166,Megumi Ehara,2,147.8,73.9
